Solar_Power_kW,Solar_Irradiance_Wm2,Battery_SOC_%,Num_EVs_Charging,Charging_Power_kW,Charging_Duration_Min,Arrival_Time_Hour,Departure_Time_Hour,Initial_Battery_SOC_%,Final_Battery_SOC_%,Charging_Mode,Grid_Energy_Supply_kW,Residential_Load_kW,Business_Load_kW,Peak_Load_Time_Hour,Energy_Cost_$/kWh,Demand_Response,Total_Demand_kW,Available_Energy_kW,Optimal_Charging_Decision
14.561457009902096,130.55138072721897,69.74107175580302,0,1.3518823943400307,19,4,8,14.200573481230826,33.18861476826419,fast,61.86068103509258,20.825722635193564,31.912463388992105,12,0.13947236699355098,1,52.738186024185666,23.683952020809016,1
30.592644736118974,727.6782405221559,96.70549907921954,5,15.263182175224557,59,13,14,36.33605648528338,48.65762319180404,fast,23.60927028811676,19.457215379335093,39.73196689227916,21,0.32873863991452784,1,135.50509314773706,-81.30317812350133,0
6.974693032602092,367.6141066352957,60.41513651156578,0,2.6079334271043186,90,3,7,74.79081064331902,89.24753237818886,fast,94.67528057366867,11.481003384756754,18.677729016293437,12,0.13830715447985079,1,30.15873240105019,71.49124120522058,1
14.607232426760907,931.9565758388774,94.31402158297827,4,9.835985237084442,110,6,8,45.2130623289915,61.22714278695223,fast,76.43916388629077,27.72060077421992,12.446870206637751,18,0.16413785756206628,1,79.51141192919545,11.534984383856226,1
18.318092164684586,973.952420648831,14.703209135742139,8,13.635325444384218,21,19,21,56.34782780657254,66.91441917306562,fast,79.66913906922665,5.5293090933844615,16.236757436258237,8,0.13418672059499254,0,130.84867008471645,-32.861438850805214,0
22.803499210851797,949.8398402020905,47.69139871667453,4,20.67928784331322,79,11,15,73.88195419139734,89.68347900948446,slow,83.57444604086457,13.700333844087323,27.67392348695428,12,0.25252425598083117,1,124.09140870429448,-17.71346345257811,0
39.25879806965068,526.7927949917174,33.414201186584606,5,7.547844876071141,31,1,2,71.16562832939164,86.30551567573674,slow,79.81947407420886,22.974811884951524,30.25485683025048,12,0.43678338176733944,1,90.96889309555772,28.109379048301818,1
9.983689107917987,875.8383858903821,75.77388684826568,7,6.245215411376916,41,10,13,45.12742628783577,60.712316295944966,fast,55.28929312786669,24.173223158728987,25.23540488435074,8,0.46275855665353116,1,93.12513592271813,-27.85215368693345,0
25.71172192068058,860.0944586815633,98.31673814475221,0,14.737363240008067,114,13,16,40.63524118603215,52.97368968910134,slow,78.68974634303575,15.402963610796498,27.5989506816952,18,0.12875578184000536,0,43.0019142924917,61.39955397122464,1
29.620728443102124,387.1904259189301,33.0877056199823,1,14.004019673125216,93,21,1,33.7784832935711,44.52254402794536,slow,70.00214302482632,5.422745331409177,28.809398384371253,12,0.35382005634465086,0,48.236163388905645,51.3867080790228,1
2.3225206359998865,846.0239267356096,68.8757141326667,8,7.9743054494706165,10,22,0,60.33136102140238,68.66259384453723,slow,88.32130669350292,20.451091978093434,40.777466464043854,18,0.3737541698368294,0,125.02300203790222,-34.379174708399404,0
30.37724259507192,133.30687124394336,27.82878694837661,2,20.490138545705516,63,15,16,30.08907596300803,47.45847125502142,fast,84.19678522698963,6.577367029580392,14.209675923106095,18,0.31350797697280963,0,61.76732004409752,52.806707777964036,1
8.526206184364577,636.6428906338477,60.879722911444894,5,18.742108877282288,67,19,20,27.49213245016301,41.61738314813819,slow,23.30995059738079,7.696394403837862,40.758018686375834,18,0.36679394458781844,0,142.16495747662515,-110.32880069487979,0
3.252579649263976,307.00795355893274,51.75392380195026,4,5.703633463166704,79,5,7,34.93749262226461,46.602775563727036,slow,50.31096722660842,21.25626799115475,37.54509209179993,8,0.1934762861772381,1,81.6158939356215,-28.052347059749103,0
47.44427686266666,208.51019719955093,97.48047966683833,1,6.021993454124987,92,22,1,22.405053981515444,41.56499258217461,fast,22.777292174711565,12.81220815357137,39.66643237905272,18,0.29585768472760643,0,58.50063398674908,11.720935050629151,1
48.28160165372797,169.25788146628824,64.76745454268199,6,11.758307284628692,27,3,4,58.65838711620371,64.3759693038093,slow,28.165993981287833,13.700753817706323,39.37873543501291,18,0.2563503396143314,1,123.62933296049138,-47.18173732547558,0
40.419867405823055,726.6598982903258,41.455573487813695,3,17.245014136345127,15,14,18,53.13684545314286,70.88942463121857,fast,68.1128577602889,17.170176924581085,28.823672632071347,21,0.13588318057585244,0,97.72889196568781,10.803833200424151,1
15.230688458668535,405.8874673912595,20.268620639914005,0,1.9248479671577523,54,23,2,43.80149738810905,63.76523628229863,slow,89.90574569298028,29.464459871484348,18.456007382436002,21,0.35022257588899564,1,47.92046725392035,57.215966897728464,1
4.883605700319194,752.2900943758854,23.612214586144113,3,15.56003822842884,106,0,4,37.322804548308824,55.626936211551836,fast,29.58598069674138,29.13605551846776,31.46515617207216,21,0.2980860770686185,0,107.28132637582644,-72.81173997876587,0
34.211651325607846,158.82070671904813,30.27852369561116,5,14.612953845024036,32,6,9,73.6343780027712,90.79092678700559,fast,56.08714299734652,15.406524984001878,48.31928214436398,12,0.21006961076103328,1,136.79057635348602,-46.49178203053165,0
22.007624686980066,383.7613040475493,32.58699952062682,6,5.861082014172753,32,11,13,12.03866494923737,22.65325485033224,slow,92.8703123845155,11.637480430457055,33.54102725573455,12,0.28947410416134856,0,80.34499977122812,34.53293730026745,1
6.101911742238942,585.5421631378035,86.5554452057024,6,15.308413278068324,35,9,13,63.83754204551094,72.30725477944534,slow,85.14407869372702,12.564803816602893,10.441885808511104,21,0.4101192073590012,1,114.85716929352395,-23.611178857557988,0
24.75884550556351,811.6508483550672,60.510050945427245,6,20.743847016293735,86,4,8,73.13367002242222,89.15642782991624,fast,61.573431717274396,11.719532454040102,12.388436195055625,8,0.4206631051232256,1,148.57105074685813,-62.23877352402023,0
1.7194260557609198,386.8772526388629,57.10518202369298,2,1.9825027444071388,16,11,13,41.244820560094816,50.81345105442334,fast,81.72571514630647,18.30614517854452,49.714537344142094,8,0.35981045149974766,1,71.98568801150088,11.459453190566506,1
45.4660201039391,663.3022387933082,20.32919846822957,5,7.712693161133313,88,17,21,48.54833440294527,56.18892963526983,slow,61.81550192356296,20.171495195023212,12.877854369577616,21,0.28709913336006554,1,71.6128153702674,35.668706657234665,1
12.938999080000846,897.3799734125685,87.41257240144915,7,10.201711049993461,53,9,12,76.11245815174266,92.91034645829653,slow,32.6473869826279,17.21948470574165,11.841806401795942,12,0.3302998556815392,1,100.47326845749183,-54.88688239486308,0
33.1261142176991,654.2768693640741,75.05328728876353,3,19.88446753741848,36,5,6,24.859426069986007,34.54758085353684,slow,29.978889057734328,15.199859056203808,24.120970774346215,12,0.2540061485422469,1,98.97423244280546,-35.86922916737203,0
15.585553804470548,309.6635272782704,16.090152571000143,7,21.20749037879229,35,11,12,46.40943934492794,65.12606528723802,slow,35.06945856536558,10.282125939248445,48.77268813077347,8,0.1506225371976953,0,207.50724672156792,-156.8522343517318,0
26.00340105889054,121.96070340088421,73.70515875067917,1,10.326420176422978,106,6,8,43.2304788989749,60.83996857126178,fast,48.07376759725436,17.062639784552836,22.74700614931463,18,0.25424823895443677,0,50.13606611029044,23.94110254585445,1
27.335513967163983,883.0889865108369,58.918439560838145,9,16.750596654986015,88,17,20,28.087485350925906,45.80209029356473,fast,94.4423414139215,13.527567845061451,26.395365235010825,8,0.31213310242785375,1,190.67830297494643,-68.90044759386095,0
9.242722776276352,119.14246976534842,17.355281117210044,8,12.164881499054143,45,1,5,67.30152612611755,83.87507201695495,fast,83.97427309228812,18.539886569958576,35.363082448342624,18,0.3395336058602336,1,151.22202101073435,-58.005025142169885,0
48.47923138822793,887.2315054157795,51.247057737579084,8,12.293441629568907,118,9,13,72.9720416334265,91.18526299004755,slow,54.6241248981054,21.8797353877906,10.964473573055912,12,0.47432039042184837,1,131.19174199739777,-28.088385711064433,0
38.75664116805573,576.0434206244909,53.622665841704226,7,6.840089816393485,64,14,15,64.73528058517462,81.82148396784642,slow,59.44613678300592,20.832804360915265,45.91054310076752,12,0.4109333780122465,1,114.62397617643718,-16.421198225375534,0
46.97494707820945,945.1609286616066,24.91970861469482,9,5.55608116314147,73,11,15,23.675127259402586,37.71279771302352,fast,41.24875661331319,16.562255260139835,30.777720702177284,21,0.16079702457787093,1,97.34470643059035,-9.121002739067706,0
44.74136752138244,818.9049121962988,95.11283323002542,9,7.048112264404864,100,16,17,16.072404485096712,25.50974526382466,fast,76.3482365177704,18.901310606999026,28.67243624016232,12,0.16967288266117123,1,111.00675722680512,10.082846812347725,1
29.894998940554256,998.1406994800037,86.49778343325957,0,12.682888152398666,66,3,5,52.38111397137396,70.7042518695862,fast,84.22125371696305,12.121403274018991,44.429066488265214,18,0.14019790369590163,1,56.55046976228421,57.5657828952331,1
46.093711751155844,415.64063390653916,70.21201035961974,1,1.612258906463869,78,6,10,13.996633235691876,31.605687577289757,fast,39.112375653406126,5.6060064755597425,48.123063574320845,8,0.39527269088836714,0,55.34132895634446,29.864758448217508,1
4.424625102595975,790.4694600380142,51.606600490054646,5,20.052227831484522,70,8,11,57.0978121990659,69.19100203222408,fast,23.345729902917228,20.625486354202604,26.937009265873392,21,0.38244891139674286,1,147.8236347774986,-120.05327977198539,0
9.79914312095726,461.73782224831797,47.05889874260576,9,4.281957900545301,11,18,22,47.12969542290699,52.71587571293632,fast,69.91111545303764,11.314213978442174,16.89764317172923,18,0.4945451606787524,1,66.74947825507911,12.96078031891578,1
2.2613644455269033,531.888058273518,68.58761204358588,4,5.621862214299117,64,22,23,56.39500129205645,70.97315720308515,slow,65.00096953082533,21.72384275170686,42.62837080008292,8,0.30880936706573947,0,86.83966240898626,-19.57732843263402,0
16.266516538163216,664.7549168965331,59.088868246621495,8,11.883799705400573,106,6,8,51.311954155482084,57.07090696063081,fast,52.17049240231012,23.675212489923982,26.130416848899486,8,0.4305659715395528,0,144.87602698202807,-76.43901804155473,0
19.4338644844741,886.3094027677049,15.604579529369705,4,15.912410093082865,89,22,23,39.58917986690209,58.4833792946282,fast,71.5115153418568,27.89819365259453,47.42182158047064,8,0.33057594345711505,1,138.9696556053966,-48.024275779065704,0
13.567451588694796,985.6751222793656,56.12523838932985,1,3.0103101496323434,96,1,5,24.06140260981598,43.485871459195586,fast,64.04906383881149,28.953069886990324,47.995959353239314,12,0.4496346850109748,0,79.95933938986198,-2.342823962355695,0
41.436875457596464,791.4460724780664,82.57632555095556,9,7.671588648490406,47,5,6,31.399149506734197,39.24150169522826,fast,40.04652612753542,5.263151157742536,14.593161268854779,8,0.38840841572110063,0,88.90061026301096,-7.417208677879074,0
17.837666334679465,475.99010395060037,51.33158898372623,3,21.3421667170615,89,17,18,46.71504019532835,61.860880866152,fast,51.81831804981779,29.759355233865936,48.26215869331405,12,0.35715360599650114,0,142.04801407836447,-72.39202969386722,0
14.046725484369038,479.22130204936315,14.676091979884157,8,6.50920230239986,87,5,7,55.630766555332414,62.014801623773856,fast,54.24908557977933,22.075457962354022,24.730813017804838,8,0.3260490683932201,1,98.87988939935774,-30.58407833520937,0
27.134804157912424,763.8240714300024,80.76503794456298,0,7.5740530463260844,38,12,15,64.563811181917,80.50656511051383,fast,90.4198395580451,21.08810400935473,35.85010070628762,8,0.38918820977718993,1,56.93820471564235,60.616439000315175,1
7.046211248738132,314.8994311914721,28.122740392237695,0,18.566468302978702,35,18,22,63.70195029143426,73.91126528372438,slow,96.87233233031675,5.3803273798838855,11.390003269361841,12,0.2678615370684042,0,16.77033064924573,87.14821292980915,1
40.109849037701984,199.4267018182552,33.275875139923485,6,2.0545030654995604,44,1,3,78.08821202827598,93.30396370423266,fast,91.44010899171977,26.530835297168437,45.555370963353305,12,0.13863063228226566,1,84.41322465351911,47.13673337590265,1
3.727532183988541,419.1599418766989,24.823571808906628,2,10.756876544988389,88,11,14,30.00890140643866,40.60204904447133,slow,77.53424192415837,8.637286181195659,35.6638931737946,18,0.11599445151913633,1,65.81493244496703,15.446841663179882,1
49.34434683002586,358.51509248867353,39.71935583843478,9,8.971952053485076,76,14,15,14.977749574940574,22.16126222243911,slow,66.79941868846575,25.933253848326025,35.742178678256764,8,0.29160949264366953,1,142.42300100794847,-26.279235489456852,0
38.61223846483287,366.6773084103911,78.10763551197715,1,7.648321958081674,96,13,16,34.195985487930145,45.28763519546851,slow,75.1409308372764,5.3890636564679,46.08704639909935,12,0.33971663288805654,0,59.12443201364892,54.62873728846035,1
9.93578407670862,310.246975944919,56.744727355354364,8,6.999691474940055,38,5,6,62.03061326568537,68.72071616520722,fast,95.12873765861512,21.149106562479034,30.333886996293728,18,0.13153961222825017,0,107.48052535829319,-2.4160036229694555,0
0.27610585618011996,137.8838706727257,28.43931467356413,2,2.9188562020685933,43,17,18,40.66781557233067,54.321064696984855,fast,39.99989881790654,15.870038344245694,26.42066561450202,18,0.2147614195648409,0,48.1284163628849,-7.8524116887982345,0
40.77307142274171,116.08654126007244,89.00470703368367,1,7.611342416384625,106,4,6,67.24519014125936,72.85946312350156,fast,62.80964061387239,10.019168226483378,44.64515009169265,12,0.22881288239019484,0,62.27566073456065,41.307051302053445,1
35.34286719238086,988.9501507624284,89.16236694563763,7,1.90410045702904,50,17,18,48.45284556302105,61.362640757018944,fast,75.16864152003264,7.689034794260853,39.696820474855926,8,0.3251182140833005,1,60.714558468320064,49.79695024409344,1
36.45035840204937,484.9958203622761,88.35205825414062,9,17.40024113653314,50,2,4,75.0854205841352,93.38095029056832,fast,74.33976010594196,16.003192413658162,47.95902659859604,18,0.21139298241711565,1,220.56438924105245,-109.77427073306112,0
38.56351733429729,445.8939824437135,31.491659024338535,5,9.362783673118244,32,2,5,76.35044093993481,93.91853999172525,fast,40.18231676614691,8.08264513303562,47.604875732421306,8,0.13825943982240269,1,102.50143923104815,-23.755605130603954,0
3.7022325867045183,711.6825544237629,50.61154097628893,5,10.321980478718144,80,21,0,14.85131542131241,33.093040915709864,fast,66.93852219118014,17.161165292276188,25.29304658240961,8,0.16594269637862005,0,94.06411426827651,-23.423359490391846,0
17.92328642721363,296.42849907855776,98.64906905267875,9,19.765486315452762,12,21,22,41.9489407798697,60.77967281177631,fast,83.67305139361251,20.630426466321307,27.879451605656715,18,0.1695791206416773,0,226.39925491105288,-124.80291709022674,0
5.793452976256486,954.9650655552028,79.48112286789913,6,14.819154661085635,67,9,11,52.67823428746976,59.246152605605175,fast,58.00631840401951,25.684604840183955,20.23939815163114,12,0.4370779776891046,1,134.83893095832892,-71.03915957805292,0
43.155171293779674,807.7105129739969,12.445067910300384,6,1.1692411701845156,41,18,19,27.911077856854895,34.84228589999059,fast,83.46384613589879,21.966235929571667,36.42591556554271,8,0.2137278747913166,0,65.40759851622147,61.211418913456995,1
31.164906341377897,180.46990208103358,15.868413213444285,5,20.806671282186983,40,2,4,38.49537455652862,51.85047665122555,slow,48.790607820364386,6.629994167653761,24.581678803555462,21,0.3858766935659028,0,135.24502938214414,-55.28951522040185,0
16.54490124263246,475.8226982064355,51.75382391310995,3,5.980033785531935,91,11,13,57.43770787823888,75.84729790460531,fast,95.10081017310071,12.685813313695931,41.444025864306845,12,0.3271354985357223,1,72.06994053459857,39.5757708811346,1
3.177917514301182,891.2064768059482,91.82981852754041,8,3.2598978799570357,52,15,17,25.8713958828853,45.486637730745755,fast,62.714275239928085,12.19946519831251,14.862030429236421,18,0.4908155014465768,0,53.140678667205215,12.751514087024056,1
15.54911608578311,950.2588200622693,58.48316181574428,5,17.130691745998526,16,16,19,52.13869470821167,57.832623468311674,fast,67.67583606340915,27.875810586777106,14.656114046629835,21,0.2091290675520809,0,128.18538336339958,-44.96043121420732,0
16.259166101337353,520.6613601248828,54.80312572308612,3,11.510023633201081,114,6,8,58.821347971501424,69.15795923451132,slow,22.50892550436707,26.694551109819088,18.178215256775875,8,0.16334920821168009,1,79.4028372661982,-40.63474566049378,0
36.480308916903205,652.070250289637,19.492632996096752,2,10.10918188637837,10,12,15,16.334741776710672,24.528155596610574,fast,33.62153097028754,14.253697958760423,13.37168753749654,12,0.12081513507782415,0,47.8437492690137,22.25809061817705,1
31.877873567760656,250.3305514828677,69.11020942518647,3,6.239564673337577,70,23,1,44.827052121921696,61.16653985589042,fast,70.63471043768358,6.778881397064527,34.80126430712939,21,0.19638386491251222,1,60.298839724206644,42.213744281237595,1
44.36063712881633,992.0517635232789,83.9892844540203,2,12.496901287108692,23,1,4,28.415602094693355,43.018510122748836,slow,53.5896297425817,27.352682945118335,15.894110640669545,12,0.37362835456615706,1,68.24059616000527,29.70967071139276,1
23.610746258097464,308.5045312450991,44.23780067568061,1,6.762076709254337,61,3,7,60.70704491986312,67.50536539212081,fast,60.653103236653976,27.20474882410468,16.398516698706167,8,0.13410328985474426,0,50.36534223206518,33.89850726268626,1
5.9797122969150855,948.458596721613,79.80506658327947,4,19.933243111028418,105,9,12,23.268885597585832,35.5217166080604,slow,25.037712698696033,26.368653300768127,10.56912894916664,12,0.19788073805986342,1,116.67075469404844,-85.65332969843732,0
35.66223936114975,684.6819840931316,96.80289885107304,1,5.519294074397049,15,6,9,72.45665408766745,87.73826192323682,slow,86.73081907283074,26.12704094338754,41.283600584944395,21,0.4421233472736048,0,72.92993560272899,49.463122831251496,1
38.03925243084487,646.9631153909733,28.338981321492017,5,19.571458159570824,112,23,0,40.16589355628288,56.850974465143445,slow,82.76044818369738,17.006350027153868,42.49184221693924,12,0.3331811797458081,0,157.35548304194722,-36.55578242740498,0
28.063859878474812,561.4196599148577,57.09966680752672,2,12.747513940274496,19,16,18,23.860212121528747,29.161002768288874,slow,34.828318057747964,9.435791306239956,16.480896654577588,18,0.1278086161012782,0,51.41171584136654,11.480462094856243,1
38.54835899772805,307.6028305459828,35.8424162276118,5,18.39825081180006,80,19,23,40.661525744523054,59.018569354281404,fast,70.74634858059035,16.937201261560695,39.58097737068898,18,0.11907325769990532,0,148.50943269124997,-39.214725112931575,0
24.689779818219538,258.87522880495743,81.35689771304554,9,15.969765913080055,99,5,6,38.61206339659695,52.15128414085482,slow,85.46521693234173,17.36494426673662,27.341804926294383,21,0.12444915013030676,0,188.4346424107515,-78.27964566019024,0
26.136641469099704,298.4375881631578,61.98340292930418,8,15.63059734017172,107,18,20,40.02432716455972,57.202963888958294,slow,71.268330913248,17.24829383112152,19.583795318615653,12,0.4767500200589011,0,161.87686787111093,-64.47189548876324,0
21.37705091792748,267.7944359298291,67.11241757952735,0,7.81126196159617,39,4,8,50.98929054482128,68.10836099503553,fast,44.831847623667585,18.469314652877905,34.85538432295316,21,0.4399485714244219,0,53.32469897583106,12.884199565764,1
1.2709563372047594,801.626026210078,81.81227436543047,5,5.911835560916273,109,9,13,46.482160743947624,54.32995064801216,fast,72.48889203825337,11.441425574778878,17.139362973883394,12,0.43797601680750986,0,58.139966353243636,15.619882022214497,1
5.394571349665222,415.1127332500571,45.63734253962094,8,5.428610781296551,30,8,12,20.48439921766319,27.136981021467683,fast,36.83693981465698,14.156029528340376,40.27534430612142,8,0.4696867048974184,0,97.86026008483421,-55.62874892051201,0
1.5714592843367126,152.05840890705673,92.3581061566339,3,19.00102479825136,69,12,14,14.590535085264541,30.40984411987194,slow,45.46039978235367,15.854664799086738,11.904609102822068,18,0.3021021561003641,1,84.76234829666288,-37.7304892299725,0
31.82052056318902,972.1923671267302,57.9725980521526,1,18.228963225439422,90,18,22,61.059081410857836,68.40548519318212,fast,39.20557224857429,8.278030237912496,48.36523731711657,8,0.19893786845733763,1,74.8722307804685,-3.846137968705193,0
15.717799053816334,895.4072964670831,24.21593405518132,3,10.252044088258454,106,20,0,49.18022051498194,66.92928288605279,slow,64.55400819121652,16.384103364037514,12.875010148344979,12,0.26053920169540723,0,60.01524577715786,20.256561467875002,1
25.42853455823514,934.9770548756917,72.63092063519221,0,3.780496883425547,83,23,0,35.13005376554846,51.02289602348004,slow,28.65813174124389,25.261740426739824,33.17793676994759,8,0.3875456291535243,0,58.43967719668741,-4.353010897208385,0
45.37832369630465,995.4170403817917,81.3935215394429,2,9.027297291526626,72,5,8,66.58504757486517,84.21242804034411,fast,94.66483042786709,25.701488568321906,46.08777160489514,21,0.450413148608506,0,89.8438547562703,50.19929936790143,1
12.464611457443747,256.50572429753856,38.5085509360774,9,14.00621253687514,51,3,5,37.16409319826698,46.64928339240717,fast,46.680988293029344,15.289094297525757,10.476178753914013,21,0.27403637067980974,1,151.82118588331602,-92.67558613284294,0
20.519146151781488,456.6178170123929,87.14613312988777,8,10.542466244079009,60,23,2,65.71755627204253,75.46652717820106,fast,37.5176101684641,17.97020780210884,29.94057843956228,12,0.3141523821528245,1,132.2505161943032,-74.21375987405762,0
37.77755692715243,782.4146281336822,91.55289292891898,9,17.383974638142895,73,2,3,31.402928925866227,46.47125227106099,fast,59.7239850881465,5.841258303376416,24.000278572427195,18,0.4727131973105013,0,186.29730861908968,-88.79576660379075,0
11.439908274581123,726.418556248413,34.921403864002805,4,21.950079267279094,85,2,5,15.099170828163983,20.570860154048198,fast,42.159825476377286,21.86081391171492,33.213287610316364,21,0.14299945484377163,0,142.87441859114767,-89.27468484018927,0
3.8489954914396494,238.50631570586955,98.51693254436998,5,5.013773857426834,65,3,7,75.28477856599504,91.18222976105638,fast,62.79232691061154,15.115147073671576,19.01829546950635,18,0.44491968678964955,0,59.20231183031209,7.439010571739097,0
14.4875726456884,834.249812491556,22.664037524388256,2,10.652667212851021,89,4,8,37.61857904969612,55.15532511251514,slow,47.880731982566836,16.136942077083646,12.59596868926899,12,0.16372299290077436,1,50.038245192054674,12.330059436200564,1
8.061064362700222,301.9965146529946,28.181410156224096,4,10.050661940337262,50,7,9,65.48848009945645,76.71593389851802,slow,30.565344861523265,26.84181817949412,35.03732147394828,18,0.2935445401162481,0,102.08178741479145,-63.45537819056796,0
46.484882617128655,301.4358533403608,26.580235531422353,7,7.3943431877279675,41,15,17,29.54008932556131,46.013271776888345,fast,41.27161936218096,16.54586086401521,26.6739695797361,12,0.18736925146522385,1,94.98023275784708,-7.2237307785374725,0
40.40601897822085,583.2769806040722,90.45907390070833,5,5.160005851126082,24,21,23,55.24555784865592,62.86472160338985,slow,55.07518759692202,5.529806155696319,34.89942154824919,8,0.3411790522762417,1,66.2292569595759,29.251949615566957,1
31.67018782552117,633.6459413575328,68.88632970924657,3,2.3795344462828436,71,2,3,71.13176112804098,80.96566703533324,slow,22.42345811837005,10.68727227172656,18.421565873513718,12,0.3234293686833064,0,36.24744148408881,17.846204459802408,1
43.57302950938588,622.07758705403,23.68938549000456,1,19.629505661697667,36,23,1,12.915081563798623,32.52965601045578,slow,81.65140216118095,16.890515357706477,23.549650518139273,8,0.2520029456963008,1,60.069671537543414,65.15476013302343,1
40.18360384495573,182.33815365797938,49.62910765315141,8,9.81682265141267,37,11,12,68.14450352802625,87.93942613142815,slow,69.74596516723327,15.609907318713393,32.467255574584414,12,0.4453214059380498,0,126.61174410459917,-16.682175092410176,0
9.328502944301793,889.7147763673423,65.37682225628218,0,11.434805888501026,90,7,11,49.993310348035,62.682386143358826,slow,68.10876858226834,26.509253432012017,33.72451113298909,21,0.36392532811522393,1,60.23376456500111,17.20350696156902,1
